"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 03월 11일","23,575.0","24,838.0","24,890.0","23,300.0","495.35K","-5.13%"
"2020년 03월 10일","24,849.0","23,727.0","25,020.0","23,424.0","523.50K","4.07%"
"2020년 03월 09일","23,877.0","25,356.0","25,356.0","23,549.0","335.68K","-7.41%"
"2020년 03월 06일","25,789.0","26,143.0","26,282.0","25,193.0","581.21K","-1.04%"
"2020년 03월 05일","26,060.0","26,921.0","26,973.0","25,915.0","461.26K","-3.36%"
"2020년 03월 04일","26,965.0","25,809.0","27,075.0","25,688.0","381.74K","4.19%"
"2020년 03월 03일","25,880.0","26,562.0","27,059.0","25,679.0","607.05K","-2.22%"
"2020년 03월 02일","26,468.0","25,196.0","26,711.0","24,851.0","637.92K","4.35%"
"2020년 02월 28일","25,364.0","25,522.0","25,772.0","24,675.0","735.82K","-0.74%"
"2020년 02월 27일","25,552.0","26,820.0","26,977.0","25,500.0","689.08K","-5.06%"
"2020년 02월 26일","26,914.0","27,124.0","27,519.0","26,692.0","588.27K","-0.75%"
"2020년 02월 25일","27,117.0","27,927.0","28,234.0","26,976.0","571.42K","-3.04%"
"2020년 02월 24일","27,968.0","28,745.0","28,754.0","27,887.0","503.60K","-3.50%"
"2020년 02월 21일","28,981.0","29,154.0","29,176.0","28,871.0","322.58K","-0.65%"
"2020년 02월 20일","29,171.0","29,366.0","29,434.0","28,931.0","288.12K","-0.57%"
"2020년 02월 19일","29,337.0","29,240.0","29,397.0","29,232.0","153.04K","0.43%"
"2020년 02월 18일","29,211.0","29,384.0","29,476.0","29,100.0","268.67K","-0.49%"
"2020년 02월 17일","29,356.0","29,441.0","29,475.0","29,327.5","-","-0.30%"
"2020년 02월 16일","29,445.5","29,379.5","29,463.5","29,377.5","-","0.17%"
"2020년 02월 14일","29,395.0","29,446.0","29,519.0","29,267.0","174.89K","-0.13%"
"2020년 02월 13일","29,432.0","29,529.0","29,543.0","29,245.0","220.17K","-0.31%"
"2020년 02월 12일","29,523.0","29,261.0","29,538.0","29,209.0","172.70K","1.01%"
"2020년 02월 11일","29,229.0","29,237.0","29,395.0","29,162.0","198.86K","-0.05%"
"2020년 02월 10일","29,245.0","29,021.0","29,250.0","28,850.0","198.76K","0.69%"
"2020년 02월 07일","29,044.0","29,357.0","29,367.0","29,006.0","228.30K","-0.97%"
"2020년 02월 06일","29,328.0","29,248.0","29,475.0","29,186.0","238.29K","0.30%"
"2020년 02월 05일","29,241.0","28,776.0","29,275.0","28,692.0","276.32K","1.57%"
"2020년 02월 04일","28,789.0","28,366.0","28,847.0","28,287.0","222.74K","1.51%"
"2020년 02월 03일","28,361.0","28,159.0","28,573.0","28,136.0","269.20K","0.59%"
"2020년 01월 31일","28,196.0","28,838.0","28,881.0","28,105.0","369.13K","-2.07%"
"2020년 01월 30일","28,791.0","28,718.0","28,843.0","28,432.0","347.45K","0.28%"
"2020년 01월 29일","28,710.0","28,736.0","28,888.0","28,650.0","235.91K","0.00%"
"2020년 01월 28일","28,710.0","28,479.0","28,780.0","28,471.0","261.24K","0.80%"
"2020년 01월 27일","28,481.0","28,720.0","28,732.0","28,405.0","363.77K","-1.56%"
"2020년 01월 24일","28,933.0","29,129.0","29,241.0","28,796.0","301.31K","-0.67%"
"2020년 01월 23일","29,127.0","29,112.0","29,150.0","28,924.0","232.28K","-0.04%"
"2020년 01월 22일","29,140.0","29,177.0","29,309.0","29,093.0","192.70K","-0.13%"
"2020년 01월 21일","29,179.0","29,280.0","29,318.0","29,108.0","238.63K","-0.34%"
"2020년 01월 20일","29,280.0","29,307.5","29,317.5","29,230.0","-","-0.09%"
"2020년 01월 19일","29,306.0","29,272.0","29,308.5","29,263.0","-","0.09%"
"2020년 01월 17일","29,279.0","29,245.0","29,362.0","29,242.0","170.08K","0.13%"
"2020년 01월 16일","29,240.0","29,034.0","29,263.0","29,032.0","152.87K","0.73%"
"2020년 01월 15일","29,029.0","28,934.0","29,090.0","28,838.0","224.03K","0.33%"
"2020년 01월 14일","28,934.0","28,874.0","29,015.0","28,737.0","232.55K","0.22%"
"2020년 01월 13일","28,871.0","28,775.0","28,907.0","28,775.0","141.63K","0.33%"
"2020년 01월 10일","28,777.0","28,930.0","29,022.0","28,751.0","183.36K","-0.53%"
"2020년 01월 09일","28,929.0","28,772.0","28,953.0","28,745.0","181.59K","0.55%"
"2020년 01월 08일","28,770.0","28,502.0","28,833.0","28,084.0","337.25K","0.86%"
"2020년 01월 07일","28,526.0","28,636.0","28,739.0","28,446.0","198.21K","-0.40%"
"2020년 01월 06일","28,642.0","28,494.0","28,700.0","28,351.0","218.79K","0.14%"
"2020년 01월 03일","28,602.0","28,844.0","28,893.0","28,431.0","245.78K","-0.83%"
"2020년 01월 02일","28,841.0","28,553.0","28,871.0","28,538.0","183.58K","0.96%"
"2020년 01월 01일","28,568.0","28,548.0","28,590.0","28,539.0","-","0.21%"
"2019년 12월 31일","28,508.0","28,427.0","28,553.0","28,341.0","127.53K","0.24%"
"2019년 12월 30일","28,440.0","28,618.0","28,660.0","28,403.0","165.29K","-0.59%"
"2019년 12월 27일","28,610.0","28,603.0","28,721.0","28,596.0","121.52K","-0.03%"
"2019년 12월 26일","28,619.0","28,518.0","28,624.0","28,510.0","59.12K","0.36%"
"2019년 12월 25일","28,516.5","28,508.0","28,528.0","28,507.5","-","0.03%"
"2019년 12월 24일","28,508.0","28,560.0","28,588.0","28,499.0","44.13K","-0.15%"
"2019년 12월 23일","28,550.0","28,491.0","28,583.0","28,475.0","93.61K","-0.19%"
"2019년 12월 20일","28,605.6","28,390.0","28,531.0","28,373.0","2.68K","0.77%"
"2019년 12월 19일","28,386.0","28,275.0","28,416.0","28,242.0","34.96K","0.42%"
"2019년 12월 18일","28,266.0","28,257.0","28,327.0","28,238.0","38.63K","-0.04%"
"2019년 12월 17일","28,276.0","28,235.0","28,335.0","28,173.0","70.69K","0.08%"
"2019년 12월 16일","28,253.0","28,192.0","28,345.0","28,159.0","78.48K","0.30%"
"2019년 12월 13일","28,168.0","28,181.0","28,303.0","28,036.0","168.86K","0.13%"
"2019년 12월 12일","28,131.0","27,933.0","28,230.0","27,856.0","239.17K","0.74%"
"2019년 12월 11일","27,924.0","27,924.0","27,981.0","27,804.0","140.78K","0.01%"
"2019년 12월 10일","27,921.0","27,901.0","27,959.0","27,726.0","164.91K","0.07%"
"2019년 12월 09일","27,902.0","28,020.0","28,047.0","27,878.0","109.24K","-0.40%"
"2019년 12월 06일","28,014.0","27,688.0","28,039.0","27,675.0","150.64K","1.21%"
"2019년 12월 05일","27,678.0","27,644.0","27,773.0","27,558.0","164.78K","0.13%"
"2019년 12월 04일","27,643.0","27,478.0","27,727.0","27,397.0","182.07K","0.57%"
"2019년 12월 03일","27,487.0","27,788.0","27,847.0","27,312.0","260.95K","-1.09%"
"2019년 12월 02일","27,789.0","28,082.0","28,197.0","27,772.0","226.06K","-1.01%"
"2019년 11월 29일","28,073.0","28,150.0","28,158.0","28,042.0","100.09K","-0.15%"
"2019년 11월 28일","28,116.5","28,075.5","28,121.0","28,045.0","-","-0.11%"
"2019년 11월 27일","28,148.0","28,122.0","28,173.0","28,058.0","99.87K","0.06%"
"2019년 11월 26일","28,130.0","28,025.0","28,149.0","27,999.0","118.72K","0.32%"
"2019년 11월 25일","28,039.0","27,927.0","28,045.0","27,904.0","96.94K","0.64%"
"2019년 11월 22일","27,862.0","27,754.0","27,884.0","27,722.0","128.36K","0.41%"
"2019년 11월 21일","27,748.0","27,726.0","27,846.0","27,654.0","163.14K","-0.19%"
"2019년 11월 20일","27,800.0","27,884.0","27,884.0","27,643.0","189.29K","-0.34%"
"2019년 11월 19일","27,895.0","28,013.0","28,128.0","27,851.0","151.39K","-0.40%"
"2019년 11월 18일","28,008.0","27,960.0","28,059.0","27,926.0","127.72K","0.20%"
"2019년 11월 15일","27,953.0","27,750.0","27,971.0","27,736.0","136.56K","0.75%"
"2019년 11월 14일","27,746.0","27,772.0","27,806.0","27,633.0","143.72K","-0.05%"
"2019년 11월 13일","27,761.0","27,661.0","27,771.0","27,524.0","160.99K","0.35%"
"2019년 11월 12일","27,663.0","27,658.0","27,732.0","27,597.0","134.41K","0.02%"
"2019년 11월 11일","27,658.0","27,645.0","27,673.0","27,470.0","123.44K","0.10%"
"2019년 11월 08일","27,631.0","27,672.0","27,717.0","27,541.0","125.90K","-0.13%"
"2019년 11월 07일","27,667.0","27,454.0","27,739.0","27,390.0","159.36K","0.86%"
"2019년 11월 06일","27,430.0","27,420.0","27,470.0","27,337.0","129.30K","0.03%"
"2019년 11월 05일","27,421.0","27,402.0","27,493.0","27,366.0","126.86K","0.15%"
"2019년 11월 04일","27,380.0","27,278.0","27,450.0","27,274.0","135.06K","0.44%"
"2019년 11월 01일","27,259.0","26,992.0","27,278.0","26,959.0","156.76K","1.03%"
"2019년 10월 31일","26,982.0","27,172.0","27,180.0","26,847.0","197.54K","-0.55%"
"2019년 10월 30일","27,132.0","27,053.0","27,230.0","26,940.0","146.04K","0.33%"
"2019년 10월 29일","27,042.0","27,062.0","27,111.0","26,967.0","125.03K","-0.04%"
"2019년 10월 28일","27,053.0","26,931.0","27,120.0","26,926.0","137.58K","0.55%"
"2019년 10월 25일","26,904.0","26,776.0","26,967.0","26,710.0","129.49K","0.46%"
"2019년 10월 24일","26,780.0","26,819.0","26,872.0","26,655.0","152.06K","-0.08%"
"2019년 10월 23일","26,802.0","26,752.0","26,852.0","26,588.0","147.11K","0.15%"
"2019년 10월 22일","26,763.0","26,798.0","26,904.0","26,715.0","143.61K","-0.13%"
"2019년 10월 21일","26,797.0","26,725.0","26,837.0","26,701.0","112.07K","0.16%"
"2019년 10월 18일","26,754.0","26,995.0","27,023.0","26,726.0","149.07K","-0.89%"
"2019년 10월 17일","26,993.0","26,933.0","27,088.0","26,876.0","144.36K","0.20%"
"2019년 10월 16일","26,940.0","27,000.0","27,017.0","26,890.0","137.35K","-0.23%"
"2019년 10월 15일","27,002.0","26,751.0","27,079.0","26,750.0","153.08K","0.96%"
"2019년 10월 14일","26,746.0","26,761.0","26,894.0","26,637.0","123.16K","-0.11%"
"2019년 10월 11일","26,775.0","26,544.0","26,975.0","26,496.0","237.62K","1.10%"
"2019년 10월 10일","26,484.0","26,322.0","26,599.0","25,983.0","219.33K","0.68%"
"2019년 10월 09일","26,305.0","26,139.0","26,400.0","26,086.0","165.14K","0.64%"
"2019년 10월 08일","26,138.0","26,418.0","26,549.0","26,092.0","234.01K","-1.14%"
"2019년 10월 07일","26,439.0","26,372.0","26,615.0","26,339.0","155.86K","-0.32%"
"2019년 10월 04일","26,525.0","26,160.0","26,549.0","26,060.0","190.61K","1.32%"
"2019년 10월 03일","26,180.0","26,003.0","26,186.0","25,703.0","271.79K","0.75%"
"2019년 10월 02일","25,985.0","26,553.0","26,617.0","25,931.0","240.23K","-2.02%"
"2019년 10월 01일","26,521.0","26,961.0","27,040.0","26,515.0","204.74K","-1.41%"
"2019년 09월 30일","26,901.0","26,898.0","26,971.0","26,804.0","131.80K","0.39%"
"2019년 09월 27일","26,796.0","26,896.0","26,992.0","26,689.0","225.72K","-0.36%"
"2019년 09월 26일","26,892.0","26,962.0","27,042.0","26,782.0","184.04K","-0.24%"
"2019년 09월 25일","26,958.0","26,833.0","27,015.0","26,715.0","199.41K","0.52%"
"2019년 09월 24일","26,818.0","27,006.0","27,112.0","26,686.0","240.01K","-0.54%"
"2019년 09월 23일","26,963.0","26,923.0","27,045.0","26,803.0","147.37K","-0.66%"
"2019년 09월 20일","27,140.9","27,091.0","27,167.0","27,076.0","2.24K","0.20%"
"2019년 09월 19일","27,086.0","27,169.0","27,274.0","27,001.0","40.32K","-0.23%"
"2019년 09월 18일","27,148.0","27,124.0","27,185.0","26,909.0","50.74K","0.13%"
"2019년 09월 17일","27,114.0","27,114.0","27,142.0","26,988.0","59.08K","0.11%"
"2019년 09월 16일","27,084.0","27,121.0","27,180.0","27,014.0","93.74K","-0.49%"
"2019년 09월 13일","27,218.0","27,194.0","27,326.0","27,193.0","118.92K","0.07%"
"2019년 09월 12일","27,198.0","27,158.0","27,320.0","27,110.0","204.36K","0.20%"
"2019년 09월 11일","27,144.0","26,901.0","27,169.0","26,849.0","158.60K","0.93%"
"2019년 09월 10일","26,894.0","26,853.0","26,919.0","26,717.0","171.65K","0.20%"
"2019년 09월 09일","26,840.0","26,807.0","26,913.0","26,771.0","136.59K","0.12%"
"2019년 09월 06일","26,808.0","26,688.0","26,869.0","26,686.0","143.55K","0.40%"
"2019년 09월 05일","26,701.0","26,372.0","26,844.0","26,355.0","222.27K","1.25%"
"2019년 09월 04일","26,372.0","26,102.0","26,388.0","26,083.0","176.05K","0.96%"
"2019년 09월 03일","26,122.0","26,243.0","26,372.0","25,977.0","286.42K","-0.29%"
"2019년 09월 02일","26,198.0","26,278.5","26,371.0","26,132.5","-","-0.30%"
"2019년 09월 01일","26,276.0","26,206.0","26,292.5","26,071.0","-","-0.49%"
"2019년 08월 30일","26,406.0","26,366.0","26,559.0","26,299.0","192.17K","0.11%"
"2019년 08월 29일","26,378.0","25,992.0","26,407.0","25,930.0","187.18K","1.31%"
"2019년 08월 28일","26,037.0","25,756.0","26,044.0","25,620.0","210.92K","1.14%"
"2019년 08월 27일","25,744.0","25,924.0","26,069.0","25,711.0","236.94K","-0.77%"
"2019년 08월 26일","25,943.0","25,462.0","25,986.0","25,266.0","279.43K","1.06%"
"2019년 08월 23일","25,670.0","26,225.0","26,347.0","25,492.0","339.65K","-2.12%"
"2019년 08월 22일","26,225.0","26,244.0","26,375.0","26,086.0","175.62K","-0.00%"
"2019년 08월 21일","26,226.0","25,883.0","26,265.0","25,872.0","139.88K","1.14%"
"2019년 08월 20일","25,931.0","26,102.0","26,198.0","25,885.0","157.40K","-0.72%"
"2019년 08월 19일","26,118.0","25,912.0","26,237.0","25,912.0","152.10K","0.81%"
"2019년 08월 16일","25,907.0","25,585.0","25,929.0","25,576.0","196.93K","1.30%"
"2019년 08월 15일","25,575.0","25,373.0","25,707.0","25,226.0","326.62K","0.47%"
"2019년 08월 14일","25,455.0","26,302.0","26,352.0","25,410.0","340.94K","-3.26%"
"2019년 08월 13일","26,314.0","25,872.0","26,408.0","25,750.0","291.67K","1.73%"
"2019년 08월 12일","25,867.0","26,263.0","26,353.0","25,803.0","215.25K","-1.53%"
"2019년 08월 09일","26,268.0","26,286.0","26,394.0","26,074.0","260.22K","-0.37%"
"2019년 08월 08일","26,365.0","25,935.0","26,373.0","25,846.0","228.94K","1.64%"
"2019년 08월 07일","25,940.0","25,897.0","26,035.0","25,392.0","352.24K","0.06%"
"2019년 08월 06일","25,924.0","25,458.0","25,998.0","25,032.0","356.71K","1.46%"
"2019년 08월 05일","25,550.0","26,431.0","26,460.0","25,475.0","399.22K","-3.40%"
"2019년 08월 02일","26,449.0","26,517.0","26,663.0","26,213.0","359.33K","-0.35%"
"2019년 08월 01일","26,543.0","26,750.0","27,147.0","26,512.0","354.57K","-1.16%"
"2019년 07월 31일","26,855.0","27,208.0","27,258.0","26,693.0","239.80K","-1.14%"
"2019년 07월 30일","27,164.0","27,218.0","27,252.0","27,042.0","148.12K","-0.13%"
"2019년 07월 29일","27,198.0","27,143.0","27,255.0","27,112.0","111.35K","0.18%"
"2019년 07월 26일","27,149.0","27,084.0","27,193.0","27,077.0","120.61K","0.20%"
"2019년 07월 25일","27,096.0","27,250.0","27,349.0","27,040.0","196.82K","-0.52%"
"2019년 07월 24일","27,237.0","27,306.0","27,346.0","27,175.0","155.97K","-0.32%"
"2019년 07월 23일","27,324.0","27,174.0","27,358.0","27,159.0","137.72K","0.54%"
"2019년 07월 22일","27,176.0","27,106.0","27,216.0","27,078.0","144.41K","0.17%"
"2019년 07월 19일","27,130.0","27,305.0","27,342.0","27,071.0","194.39K","-0.26%"
"2019년 07월 18일","27,201.0","27,164.0","27,304.0","27,057.0","190.64K","-0.11%"
"2019년 07월 17일","27,231.0","27,318.0","27,377.0","27,184.0","135.79K","-0.35%"
"2019년 07월 16일","27,328.0","27,346.0","27,396.0","27,280.0","134.70K","-0.05%"
"2019년 07월 15일","27,342.0","27,303.0","27,397.0","27,263.0","129.82K","0.12%"
"2019년 07월 12일","27,309.0","27,072.0","27,330.0","27,070.0","146.91K","0.86%"
"2019년 07월 11일","27,077.0","26,859.0","27,092.0","26,851.0","184.87K","0.81%"
"2019년 07월 10일","26,860.0","26,782.0","26,983.0","26,688.0","209.43K","0.30%"
"2019년 07월 09일","26,779.0","26,794.0","26,807.0","26,657.0","150.79K","-0.05%"
"2019년 07월 08일","26,793.0","26,890.0","26,924.0","26,742.0","147.10K","-0.34%"
"2019년 07월 05일","26,885.0","26,973.0","27,009.0","26,728.0","199.74K","-0.39%"
"2019년 07월 04일","26,989.5","26,962.5","26,998.0","26,939.5","-","0.07%"
"2019년 07월 03일","26,970.0","26,798.0","26,982.0","26,750.0","119.17K","0.65%"
"2019년 07월 02일","26,797.0","26,695.0","26,805.0","26,621.0","163.50K","0.36%"
"2019년 07월 01일","26,700.0","26,816.0","26,896.0","26,609.0","202.63K","0.40%"
"2019년 06월 28일","26,593.0","26,563.0","26,672.0","26,521.0","161.24K","0.18%"
"2019년 06월 27일","26,546.0","26,521.0","26,665.0","26,445.0","172.21K","-0.02%"
"2019년 06월 26일","26,550.0","26,567.0","26,703.0","26,509.0","180.31K","-0.05%"
"2019년 06월 25일","26,562.0","26,758.0","26,827.0","26,539.0","216.58K","-0.75%"
"2019년 06월 24일","26,762.0","26,674.0","26,815.0","26,662.0","136.48K","0.06%"
"2019년 06월 21일","26,745.6","26,761.0","26,783.0","26,680.0","2.43K","-0.07%"
"2019년 06월 20일","26,763.0","26,520.0","26,804.0","26,510.0","34.55K","0.88%"
"2019년 06월 19일","26,529.0","26,473.0","26,585.0","26,422.0","55.74K","0.13%"
"2019년 06월 18일","26,495.0","26,150.0","26,542.0","26,070.0","84.77K","1.39%"
"2019년 06월 17일","26,131.0","26,117.0","26,212.0","26,058.0","69.03K","0.03%"
"2019년 06월 14일","26,123.0","26,129.0","26,177.0","26,003.0","114.68K","0.02%"
"2019년 06월 13일","26,117.0","26,020.0","26,153.0","25,891.0","175.89K","0.40%"
"2019년 06월 12일","26,012.0","26,064.0","26,098.0","25,961.0","153.26K","-0.20%"
"2019년 06월 11일","26,065.0","26,100.0","26,261.0","26,009.0","181.05K","-0.08%"
"2019년 06월 10일","26,086.0","26,150.0","26,289.0","26,048.0","183.86K","0.30%"
"2019년 06월 07일","26,007.0","25,701.0","26,085.0","25,683.0","202.19K","1.02%"
"2019년 06월 06일","25,745.0","25,530.0","25,807.0","25,437.0","202.03K","0.73%"
"2019년 06월 05일","25,558.0","25,349.0","25,573.0","25,344.0","219.21K","0.84%"
"2019년 06월 04일","25,346.0","24,917.0","25,364.0","24,825.0","251.90K","1.92%"
"2019년 06월 03일","24,869.0","24,743.0","24,938.0","24,610.0","322.94K","0.20%"
"2019년 05월 31일","24,820.0","25,178.0","25,191.0","24,789.0","276.43K","-1.47%"
"2019년 05월 30일","25,190.0","25,106.0","25,218.0","25,057.0","202.30K","0.32%"
"2019년 05월 29일","25,109.0","25,355.0","25,377.0","24,937.0","300.81K","-1.02%"
"2019년 05월 28일","25,369.0","25,609.0","25,717.0","25,330.0","262.85K","-1.11%"
"2019년 05월 27일","25,653.0","25,624.5","25,694.5","25,590.5","-","0.11%"
"2019년 05월 26일","25,625.5","25,611.5","25,658.0","25,599.5","-","0.02%"
"2019년 05월 24일","25,620.0","25,494.0","25,664.0","25,457.0","201.02K","0.62%"
"2019년 05월 23일","25,463.0","25,779.0","25,779.0","25,320.0","300.18K","-1.20%"
"2019년 05월 22일","25,771.0","25,860.0","25,904.0","25,733.0","196.58K","-0.40%"
"2019년 05월 21일","25,875.0","25,719.0","25,895.0","25,711.0","208.63K","0.70%"
"2019년 05월 20일","25,696.0","25,776.0","25,901.0","25,554.0","246.48K","-0.33%"
"2019년 05월 17일","25,780.0","25,879.0","25,949.0","25,628.0","280.26K","-0.34%"
"2019년 05월 16일","25,867.0","25,670.0","25,955.0","25,554.0","232.03K","0.75%"
"2019년 05월 15일","25,674.0","25,569.0","25,714.0","25,326.0","255.28K","0.41%"
"2019년 05월 14일","25,570.0","25,278.0","25,677.0","25,217.0","250.53K","1.14%"
"2019년 05월 13일","25,281.0","25,764.0","25,818.0","25,215.0","357.28K","-2.63%"
"2019년 05월 10일","25,964.0","25,796.0","26,016.0","25,464.0","368.24K","0.57%"
"2019년 05월 09일","25,816.0","25,983.0","25,994.0","25,500.0","364.96K","-0.76%"
"2019년 05월 08일","26,014.0","25,947.0","26,079.0","25,799.0","306.20K","0.16%"
"2019년 05월 07일","25,973.0","26,220.0","26,394.0","25,751.0","378.15K","-1.64%"
"2019년 05월 06일","26,405.0","26,284.0","26,447.0","25,932.0","282.58K","-0.35%"
"2019년 05월 03일","26,499.0","26,273.0","26,518.0","26,245.0","169.69K","0.89%"
"2019년 05월 02일","26,265.0","26,339.0","26,461.0","26,148.0","258.25K","-0.47%"
"2019년 05월 01일","26,390.0","26,646.0","26,691.0","26,333.0","178.49K","-0.73%"
"2019년 04월 30일","26,584.0","26,562.0","26,653.0","26,398.0","186.15K","0.14%"
